Taxa	D3.1	P9.V1	P10.V5	P7.V1	P8.V2	P10.V3	P7.V5	P10.V4	P8.V3	P10.V2	P9.V5	D2.1	P8.V4	P8.V5	P9.V2	P10.V1	D1.2	P9.V4	P8.V1	P7.V4	P9.V3	P7.V3	D1.1	P7.V2
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Lactobacillaceae|g_Pediococcus|s_Pediococcus pentosaceus|strain_Pediococcus pentosaceus unknown	0.0	0.0	0.000905705947469055	0.0	0.0	0.000100664384940608	0.0	0.0	0.0	0.0	0.0	0.0	0.0005025125628140704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|g_Lawsonibacter|s_Lawsonibacter asaccharolyticus|s_Lawsonibacter asaccharolyticus|strain_Lawsonibacter asaccharolyticus unknown	0.0018066847335140017	0.0009085402786190187	0.0023145818657542517	0.0002026137169486374	0.0011036420186615833	0.0018119589289309441	0.00705147577314395	0.002319717599596571	0.001109318273497378	0.0018112296236667338	0.0002008838891120932	0.0030321406913280777	0.0008040201005025126	0.0030129557095510697	0.0006095702529716549	0.006027122049221497	0.0009045226130653266	0.0003015984719010757	0.00010033109260559848	0.0028345818991698728	0.00040164675168189584	0.0008081624406505708	0.0008042625917362018	0.0031347962382445144
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Tannerellaceae|g_Tannerella|s_Tannerella sp. oral taxon HOT-286|strain_Tannerella sp. oral taxon HOT-286 unknown	0.0	0.0	0.0	0.0001013068584743187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides eggerthii|strain_Bacteroides eggerthii 1_2_48FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030129557095510696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides sp. AF20-13LB|strain_Bacteroides sp. AF20-13LB unknown	0.00010037137408411121	0.0	0.0	0.0	0.0	0.0	0.00010073536818777072	0.0	0.0	0.0	0.0	0.0001010713563776026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010123506782749544	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides nordii|strain_Bacteroides nordii CL02T12C05	0.0	0.0006056935190793458	0.0014088759182851968	0.0	0.0005016554630279925	0.004429232937386752	0.00010073536818777072	0.0014120020171457391	0.00040338846308995567	0.0011068625477963373	0.0002008838891120932	0.0001010713563776026	0.0007035175879396985	0.0007030229988952497	0.0006095702529716549	0.00010045203415369161	0.0009045226130653266	0.0006031969438021514	0.00010033109260559848	0.00010123506782749544	0.0005020584396023698	0.00010102030508132135	0.0008042625917362018	0.00010112245929821015
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Carnobacteriaceae|g_Carnobacterium|s_Carnobacterium sp. N15.MGS-251|strain_Carnobacterium sp. N15.MGS-251 unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002218636546994756	0.0	0.0	0.003941782898726501	0.0	0.0	0.0	0.0	0.00271356783919598	0.0	0.0	0.0	0.0	0.0	0.008143158741329044	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptostreptococcaceae|g_Paeniclostridium|s_Paeniclostridium sordellii|strain_Paeniclostridium sordellii unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001015950421619425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides caccae|strain_Bacteroides caccae CL03T12C61	0.0	0.013628104179285283	0.01026466740464929	0.0003039205754229561	0.0005016554630279925	0.010167102879001409	0.019240455323864206	0.02249117498739284	0.008370310609116579	0.026866572751056552	0.006327842507030936	0.010208206994137861	0.022613065326633167	0.010244049412473637	0.024484405161028143	0.0007031642390758414	0.0005025125628140704	0.032170503669448076	0.0	0.02308159546466896	0.02480168691635707	0.01262753813516517	0.0004021312958681009	0.019415512185256348
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Pseudobutyrivibrio|s_Pseudobutyrivibrio ruminis|strain_Pseudobutyrivibrio ruminis HUN009	0.0	0.0	0.0	0.0	0.0	0.000100664384940608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Adlercreutzia|s_Adlercreutzia equolifaciens|strain_Adlercreutzia equolifaciens DSM 19450	0.0020074274816822245	0.0018170805572380374	0.001710777900774882	0.0	0.01254138657569981	0.0017112945439903362	0.0003022061045633121	0.0009077155824508322	0.003327954820492134	0.0015093580197222782	0.000502209722780233	0.001212856276531231	0.0	0.0	0.00040638016864777	0.013360120542440986	0.0011055276381909548	0.0009047954157032271	0.0	0.0026321117635148814	0.0011045285671252136	0.000303060915243964	0.0011058610636372776	0.002123571645262413
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Rikenellaceae|g_Alistipes|s_Alistipes sp. 56_sp_Nov_56_25|strain_Alistipes sp. 56_sp_Nov_56_25 unknown	0.0	0.0025237229961639408	0.0	0.0	0.000200662185211197	0.0	0.0015110305228165607	0.0	0.00010084711577248892	0.0	0.0006026516673362796	0.0007074994946432182	0.0	0.00010043185698503566	0.0030478512648582745	0.0	0.0	0.002211722127274555	0.0	0.0011135857461024498	0.0034139973892961147	0.0004040812203252854	0.00010053282396702523	0.001415714430174942
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Micrococcales|f_Promicromonosporaceae|g_Xylanimonas|s_Xylanimonas cellulosilytica|strain_Xylanimonas cellulosilytica unknown	0.0	0.0	0.0	0.0	0.0001003310926055985	0.0	0.0	0.0	0.0	0.0	0.0004017677782241864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides caccae|strain_Bacteroides caccae unknown	0.00020074274816822243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020066218521119696	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Candidatus Melainabacteria|strain_unclassified Candidatus Melainabacteria|s_Candidatus Melainabacteria bacterium Zag15|s_Candidatus Melainabacteria bacterium Zag15|s_Candidatus Melainabacteria bacterium Zag15|s_Candidatus Melainabacteria bacterium Zag15|strain_Candidatus Melainabacteria bacterium Zag15 unknown	0.0	0.0	0.00010063399416322834	0.0	0.0	0.0	0.0	0.0	0.0	0.00010062386798148522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010053282396702523	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia sp. TF10-30|strain_Blautia sp. TF10-30 unknown	0.00010037137408411121	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010050251256281407	0.0	0.0	0.0	0.0	0.0	0.00010053282396702523	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Odoribacteraceae|g_Butyricimonas|s_Butyricimonas virosa|strain_Butyricimonas virosa DSM 23226	0.0	0.0003028467595396729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000502209722780233	0.0	0.0	0.0	0.0005079752108097125	0.0	0.0	0.0006031969438021514	0.0	0.0	0.00040164675168189584	0.0	0.0	0.0
d_Bacteria|p_Verrucomicrobia|c_Verrucomicrobiae|o_Verrucomicrobiales|f_Akkermansiaceae|g_Akkermansia|s_Akkermansia sp. 54_46|strain_Akkermansia sp. 54_46 unknown	0.0	0.0	0.0	0.0	0.0011036420186615833	0.000100664384940608	0.0	0.0	0.0003025413473174667	0.00010062386798148522	0.0018079550020088388	0.0	0.0	0.0	0.0006095702529716549	0.00010045203415369161	0.00010050251256281407	0.0007037297677691767	0.0	0.0	0.0005020584396023698	0.0	0.0008042625917362018	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides sp. AM37-9|strain_Bacteroides sp. AM37-9 unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010045203415369161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium dentium|strain_Bifidobacterium dentium ATCC 27679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004017677782241864	0.0	0.0	0.0	0.0019303058010769073	0.0	0.0	0.0009047954157032271	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus salivarius|strain_Streptococcus salivarius JIM8777	0.0	0.007167373309105592	0.0	0.0	0.0	0.0	0.0	0.0009077155824508322	0.0	0.0	0.0	0.0	0.0	0.0	0.0023366859697246775	0.0	0.0	0.003116517542977782	0.0	0.0	0.019279044080730997	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_Ruminococcus callidus|strain_Ruminococcus callidus ATCC 27760	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010041168792047396	0.0	0.0015079923595053785	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides sp. 4_3_47FAA|strain_Bacteroides sp. 4_3_47FAA unknown	0.0011040851149252233	0.001110438118312134	0.002012679883264567	0.002937898895755242	0.001404635296478379	0.0017112945439903362	0.0022161781001309557	0.0033282904689863847	0.0018152480839048004	0.0015093580197222782	0.000502209722780233	0.003234283404083283	0.0019095477386934674	0.0018077734257306419	0.0009143553794574824	0.0007031642390758414	0.002914572864321608	0.0010053282396702524	0.00020066218521119696	0.0029358169669973675	0.0012049402550456873	0.0033336700676836048	0.002814919071076707	0.002831428860349884
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_Ruminococcus flavefaciens|strain_Ruminococcus flavefaciens unknown	0.0	0.00010094891984655764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001015950421619425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus parauberis|strain_Streptococcus parauberis KCTC 11537	0.0	0.0	0.0	0.0	0.0	0.000301993154821824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides ovatus|strain_Bacteroides ovatus ATCC 8483	0.04797751681220516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012054244098442994	0.011256281407035176	0.0	0.0	0.0	0.0	0.01424386301646631	0.0	0.031651329760339776
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Actinomycetales|f_Actinomycetaceae|g_Actinomyces|s_Actinomyces oris|strain_Actinomyces oris unknown	0.0	0.00010094891984655764	0.00010063399416322834	0.0	0.000401324370422394	0.000100664384940608	0.0	0.0	0.00020169423154497784	0.0	0.0007030936118923263	0.0001010713563776026	0.00020100502512562814	0.00010043185698503566	0.0	0.0	0.0	0.0	0.0004013243704223939	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Thermoanaerobacterales|f_Thermoanaerobacteraceae|g_Tepidanaerobacter|s_Tepidanaerobacter sp. EBM-49|strain_Tepidanaerobacter sp. EBM-49 unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001010713563776026	0.0	0.0	0.0	0.0	0.0	0.00010053282396702523	0.0	0.00010123506782749544	0.0	0.00010102030508132135	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Coriobacteriales|f_Coriobacteriaceae|g_Collinsella|s_Collinsella sp. TM10-22|strain_Collinsella sp. TM10-22 unknown	0.00010037137408411121	0.0	0.00010063399416322834	0.0	0.0001003310926055985	0.000100664384940608	0.00020147073637554144	0.00010085728693898135	0.0	0.00010062386798148522	0.0001004419445560466	0.0001010713563776026	0.0	0.0	0.0001015950421619425	0.0	0.00010050251256281407	0.0	0.0	0.00010123506782749544	0.00040164675168189584	0.0	0.00010053282396702523	0.00010112245929821015
d_Bacteria|p_Spirochaetes|c_Spirochaetia|o_Spirochaetales|f_Spirochaetaceae|g_Treponema|s_Treponema medium|strain_Treponema medium unknown	0.0	0.0	0.00010063399416322834	0.0	0.0	0.000100664384940608	0.0	0.0	0.0	0.00020124773596297044	0.0	0.0	0.0	0.0	0.0	0.00010045203415369161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Blautia|s_Blautia hansenii|strain_Blautia hansenii DSM 20583	0.0030111412225233363	0.0002018978396931153	0.0012076079299587399	0.0028365920372809238	0.000401324370422394	0.0014093013891685123	0.009267653873274906	0.0009077155824508322	0.0006050826946349334	0.0012074864157778226	0.0004017677782241864	0.004346068324236911	0.0024120603015075374	0.0007030229988952497	0.000203190084323885	0.002109492717227524	0.0011055276381909548	0.00020106564793405046	0.00020066218521119696	0.01265438347843693	0.0007028818154433177	0.007071421355692494	0.0012063938876043028	0.0037415309940337753
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|s_Clostridiaceae bacterium AM27-36LB|s_Clostridiaceae bacterium AM27-36LB|strain_Clostridiaceae bacterium AM27-36LB unknown	0.00020074274816822243	0.00010094891984655764	0.00040253597665291336	0.0001013068584743187	0.0	0.000301993154821824	0.00010073536818777072	0.00030257186081694405	0.00010084711577248892	0.00030187160394445564	0.0001004419445560466	0.0002021427127552052	0.0	0.0	0.0001015950421619425	0.00030135610246107485	0.0004020100502512563	0.00010053282396702523	0.0	0.0003037052034824863	0.00010041168792047396	0.000303060915243964	0.0004021312958681009	0.00030336737789463043
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Clostridiaceae|g_Massilioclostridium|s_Massilioclostridium coli|strain_Massilioclostridium coli unknown	0.00010037137408411121	0.0005047445992327882	0.0005031699708161417	0.0001013068584743187	0.0001003310926055985	0.0005033219247030401	0.00020147073637554144	0.0007060010085728696	0.00020169423154497784	0.0006037432078889113	0.0001004419445560466	0.00030321406913280777	0.00010050251256281407	0.0005021592849251784	0.00040638016864777	0.0012054244098442994	0.0004020100502512563	0.00010053282396702523	0.00010033109260559848	0.00020247013565499088	0.0006024701275228437	0.00010102030508132135	0.0006031969438021514	0.00030336737789463043
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Streptococcaceae|g_Streptococcus|s_Streptococcus vestibularis|strain_Streptococcus vestibularis unknown	0.00010037137408411121	0.0	0.0	0.0	0.000200662185211197	0.000201328769881216	0.0	0.00010085728693898135	0.0	0.00010062386798148522	0.0	0.0001010713563776026	0.00010050251256281407	0.0	0.000203190084323885	0.00020090406830738323	0.0	0.00020106564793405046	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|strain_unclassified Clostridiales (miscellaneous)|s_Clostridiales bacterium VE202-26|s_Clostridiales bacterium VE202-26|strain_Clostridiales bacterium VE202-26 unknown	0.00040148549633644485	0.0	0.00010063399416322834	0.0	0.003712250426407144	0.000201328769881216	0.002115442731943185	0.0	0.00020169423154497784	0.00020124773596297044	0.0	0.0004042854255104104	0.0016080402010050252	0.008737571557698103	0.0	0.0	0.0	0.0	0.0021069529447175677	0.00010123506782749544	0.0	0.00010102030508132135	0.0	0.00010112245929821015
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Acutalibacter|s_Acutalibacter muris|strain_Acutalibacter muris unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010045203415369161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium adolescentis|strain_Bifidobacterium adolescentis ATCC 15703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026222894604135153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|strain_unclassified Clostridia (miscellaneous)|s_Clostridia bacterium UC5.1-1D10|s_Clostridia bacterium UC5.1-1D10|s_Clostridia bacterium UC5.1-1D10|strain_Clostridia bacterium UC5.1-1D10 unknown	0.0	0.0	0.00010063399416322834	0.0	0.0	0.000100664384940608	0.00020147073637554144	0.0	0.0	0.00010062386798148522	0.0	0.0001010713563776026	0.0	0.0	0.0	0.00020090406830738323	0.0	0.0	0.0	0.00010123506782749544	0.0	0.00010102030508132135	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides sp. AF14-46|strain_Bacteroides sp. AF14-46 unknown	0.0	0.0	0.00020126798832645668	0.0	0.000200662185211197	0.000100664384940608	0.0	0.0002017145738779627	0.00010084711577248892	0.00020124773596297044	0.0001004419445560466	0.0	0.00020100502512562814	0.00010043185698503566	0.000203190084323885	0.0	0.00010050251256281407	0.00020106564793405046	0.0	0.0	0.00040164675168189584	0.0	0.00010053282396702523	0.0
d_Bacteria|p_Proteobacteria|c_Betaproteobacteria|o_Burkholderiales|f_Sutterellaceae|g_Dakarella|s_Dakarella massiliensis|strain_Dakarella massiliensis unknown	0.0	0.0	0.00010063399416322834	0.0	0.0	0.000100664384940608	0.0	0.0	0.0	0.00010062386798148522	0.0	0.0	0.00010050251256281407	0.00020086371397007131	0.0	0.0	0.00010050251256281407	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Bifidobacteriales|f_Bifidobacteriaceae|g_Bifidobacterium|s_Bifidobacterium breve|strain_Bifidobacterium breve unknown	0.00030111412225233364	0.0002018978396931153	0.0	0.0009117617262688683	0.0	0.0	0.0	0.0	0.0	0.0	0.0004017677782241864	0.0	0.0	0.0	0.000203190084323885	0.0	0.0	0.0005026641198351262	0.0	0.00020247013565499088	0.00010041168792047396	0.0	0.00020106564793405046	0.00030336737789463043
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Enterobacterales|f_Enterobacteriaceae|g_Escherichia|s_Escherichia coli|strain_Escherichia coli ED1a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05052229811169144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Negativicutes|o_Veillonellales|f_Veillonellaceae|g_Veillonella|s_Veillonella parvula|strain_Veillonella parvula unknown	0.00010037137408411121	0.0	0.0	0.0	0.0	0.0	0.0	0.0002017145738779627	0.0	0.00020124773596297044	0.0	0.0001010713563776026	0.0	0.0	0.0001015950421619425	0.00010045203415369161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Coriobacteriia|o_Eggerthellales|f_Eggerthellaceae|g_Slackia|s_Slackia piriformis|strain_Slackia piriformis unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001010713563776026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010041168792047396	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides stercoris|strain_Bacteroides stercoris CC31F	0.0	0.08469614375126186	0.0024152158599174797	0.0007091480093202309	0.05387779672920639	0.0017112945439903362	0.01984486753299083	0.005042864346949068	0.01845502218636547	0.0020124773596297044	0.004319003615910004	0.0975338589043865	0.011155778894472362	0.06256904690167722	0.06918622371228283	0.00020090406830738323	0.002914572864321608	0.030260380014074592	0.028594361392595566	0.05800769386515489	0.032633798574154035	0.00828366501666835	0.003116517542977782	0.031347962382445145
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|strain_unclassified Clostridiales (miscellaneous)|s_Clostridiales bacterium CCNA10|s_Clostridiales bacterium CCNA10|strain_Clostridiales bacterium CCNA10 unknown	0.0008029709926728897	0.0006056935190793458	0.0023145818657542517	0.0008104548677945496	0.0036119193338015453	0.002214616468693376	0.008864712400523823	0.0016137165910237016	0.002016942315449778	0.002918092171463071	0.001004419445560466	0.0055589246007681425	0.0019095477386934674	0.0006025911419102139	0.0012191405059433099	0.011351079859367152	0.0011055276381909548	0.0008042625917362018	0.0004013243704223939	0.004758048187892286	0.0012049402550456873	0.0013132639660571777	0.0017090580074394291	0.004955000505612297
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Prevotellaceae|g_Prevotella|s_Prevotella multisaccharivorax|strain_Prevotella multisaccharivorax DSM 17128	0.0	0.0	0.00010063399416322834	0.0	0.0	0.000100664384940608	0.0	0.00010085728693898135	0.0	0.00020124773596297044	0.0	0.0	0.0	0.0	0.0	0.00020090406830738323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides sp. 1_1_14|strain_Bacteroides sp. 1_1_14 unknown	0.00010037137408411121	0.0006056935190793458	0.0008050719533058267	0.005369263499138892	0.000401324370422394	0.0010066438494060802	0.0009066183136899364	0.0016137165910237016	0.0016135538523598227	0.0014087341517407931	0.0004017677782241864	0.0018192844147968466	0.006030150753768844	0.0017073415687456064	0.0006095702529716549	0.00010045203415369161	0.0009045226130653266	0.0006031969438021514	0.00010033109260559848	0.0029358169669973675	0.0005020584396023698	0.004343873118496818	0.0006031969438021514	0.001415714430174942
d_Bacteria|p_Candidatus Melainabacteria|o_Candidatus Gastranaerophilales|s_Candidatus Gastranaerophilales bacterium HUM_10|s_Candidatus Gastranaerophilales bacterium HUM_10|s_Candidatus Gastranaerophilales bacterium HUM_10|s_Candidatus Gastranaerophilales bacterium HUM_10|strain_Candidatus Gastranaerophilales bacterium HUM_10 unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002021427127552052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|s_Lachnospiraceae bacterium Choco86|s_Lachnospiraceae bacterium Choco86|strain_Lachnospiraceae bacterium Choco86 unknown	0.0019070561075981132	0.0010094891984655764	0.0023145818657542517	0.0008104548677945496	0.0007023176482391895	0.002315280853633984	0.0010073536818777072	0.0019162884518406458	0.0012101653892698668	0.0027168444355001008	0.0016070711128967456	0.001212856276531231	0.00020100502512562814	0.00030129557095510696	0.0011175454637813674	0.004118533400301356	0.001507537688442211	0.0009047954157032271	0.0009029798334503862	0.0019234662887224134	0.0013053519429661615	0.0013132639660571777	0.0019101236553734796	0.001921326726665993
d_Bacteria|p_Proteobacteria|c_Gammaproteobacteria|o_Oceanospirillales|f_Alcanivoracaceae|g_Alcanivorax|s_Alcanivorax sp. MTEO17|strain_Alcanivorax sp. MTEO17 unknown	0.0	0.0	0.00010063399416322834	0.0	0.0	0.000100664384940608	0.0	0.0	0.0	0.00010062386798148522	0.0	0.0	0.0	0.0	0.0	0.00010045203415369161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptostreptococcaceae|g_Clostridioides|s_Clostridioides difficile|strain_Clostridioides difficile DA00261	0.0	0.0020189783969311527	0.0044278957431820466	0.0	0.0	0.0052345480169116165	0.0	0.0030257186081694403	0.0	0.007244918494666935	0.0018079550020088388	0.0	0.0	0.0	0.002235090927562735	0.008538422903063787	0.0	0.00211118930330753	0.0	0.0	0.002510292198011849	0.0	0.0	0.0
d_Bacteria|p_Bacteroidetes|c_Bacteroidia|o_Bacteroidales|f_Bacteroidaceae|g_Bacteroides|s_Bacteroides sp. HMSC067B03|strain_Bacteroides sp. HMSC067B03 unknown	0.0	0.00010094891984655764	0.0	0.0001013068584743187	0.0001003310926055985	0.0	0.0	0.0	0.00010084711577248892	0.0	0.0	0.0001010713563776026	0.00010050251256281407	0.00010043185698503566	0.0001015950421619425	0.0	0.0	0.00010053282396702523	0.0	0.00010123506782749544	0.00010041168792047396	0.00010102030508132135	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Lactobacillales|f_Leuconostocaceae|g_Leuconostoc|s_Leuconostoc lactis|strain_Leuconostoc lactis unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010050251256281407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_Ruminococcus gauvreauii|strain_Ruminococcus gauvreauii DSM 19829	0.0	0.0	0.0	0.0001013068584743187	0.0	0.0	0.0005036768409388536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Actinobacteria|c_Actinobacteria|o_Corynebacteriales|f_Mycobacteriaceae|g_Mycobacterium|s_Mycobacterium avium complex (MAC)|strain_Mycobacterium avium complex (MAC) unknown	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010084711577248892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
